deal_id,valid_from,funnel_step_number,stage_name,historical_owner_name
554294,2024-10-26 06:38:53,9.0,Renewal/Expansion,Grace Jones
554360,2024-03-23 02:53:29,1.0,Lead Generation,
554360,2024-04-26 02:53:29,1.0,Lead Generation,Phillip Harper
554360,2024-04-30 02:53:29,3.0,Needs Assessment,Phillip Harper
554360,2024-05-15 02:53:29,4.0,Proposal/Quote Preparation,Phillip Harper
554360,2024-06-03 02:53:29,5.0,Negotiation,Phillip Harper
554360,2024-06-20 02:53:29,6.0,Closing,Phillip Harper
554360,2024-06-26 02:53:29,7.0,Implementation/Onboarding,Phillip Harper
554360,2024-07-16 02:53:29,8.0,Follow-up/Customer Success,Phillip Harper
555036,2024-04-13 12:18:22,1.0,Lead Generation,
555036,2024-05-31 12:18:22,1.0,Lead Generation,Barbara Carr
555036,2024-06-10 12:18:22,2.0,Qualified lead,Barbara Carr
555036,2024-06-16 12:18:22,3.0,Needs Assessment,Barbara Carr
555036,2024-06-25 12:18:22,4.0,Proposal/Quote Preparation,Barbara Carr
555036,2024-06-26 12:18:22,5.0,Negotiation,Barbara Carr
555036,2024-07-25 12:18:22,7.0,Implementation/Onboarding,Barbara Carr
555036,2024-08-23 12:18:22,8.0,Follow-up/Customer Success,Barbara Carr
555084,2024-04-06 07:11:47,1.0,Lead Generation,
555084,2024-05-21 07:11:47,1.0,Lead Generation,Scott Tran
555084,2024-05-23 07:11:47,3.0,Needs Assessment,Scott Tran
555084,2024-06-15 07:11:47,4.0,Proposal/Quote Preparation,Scott Tran
555084,2024-07-10 07:11:47,6.0,Closing,Scott Tran
555469,2024-01-04 13:06:19,1.0,Lead Generation,
555469,2024-02-18 13:06:19,1.0,Lead Generation,Sierra Russell
555469,2024-03-06 13:06:19,2.0,Qualified lead,Sierra Russell
555469,2024-04-05 13:06:19,3.0,Needs Assessment,Sierra Russell
555469,2024-04-30 13:06:19,4.0,Proposal/Quote Preparation,Sierra Russell
555469,2024-05-11 13:06:19,5.0,Negotiation,Sierra Russell
556023,2024-03-01 00:13:37,1.0,Lead Generation,
556023,2024-03-20 00:13:37,1.0,Lead Generation,Elizabeth Mcgee
556023,2024-03-29 00:13:37,2.0,Qualified lead,Elizabeth Mcgee
556023,2024-04-11 00:13:37,3.0,Needs Assessment,Elizabeth Mcgee
556023,2024-05-10 00:13:37,5.0,Negotiation,Elizabeth Mcgee
556023,2024-06-01 00:13:37,7.0,Implementation/Onboarding,Elizabeth Mcgee
556157,2024-02-03 14:04:51,1.0,Lead Generation,
556157,2024-03-01 14:04:51,1.0,Lead Generation,John Davidson
556157,2024-03-07 14:04:51,4.0,Proposal/Quote Preparation,John Davidson
556157,2024-03-24 14:04:51,6.0,Closing,John Davidson
556157,2024-04-14 14:04:51,7.0,Implementation/Onboarding,John Davidson
556238,2024-05-09 23:56:53,1.0,Lead Generation,
556238,2024-06-15 23:56:53,1.0,Lead Generation,Garrett Daniels
556238,2024-07-13 23:56:53,2.0,Qualified lead,Garrett Daniels
556238,2024-08-10 23:56:53,3.0,Needs Assessment,Garrett Daniels
556238,2024-08-28 23:56:53,4.0,Proposal/Quote Preparation,Garrett Daniels
556238,2024-09-26 23:56:53,5.0,Negotiation,Garrett Daniels
556238,2024-10-03 23:56:53,6.0,Closing,Garrett Daniels
556238,2024-10-18 23:56:53,7.0,Implementation/Onboarding,Garrett Daniels
556338,2024-07-03 18:05:33,1.0,Lead Generation,
556338,2024-07-30 18:05:33,1.0,Lead Generation,Brianna Adams
556338,2024-08-10 18:05:33,2.0,Qualified lead,Brianna Adams
556338,2024-08-25 18:05:33,3.0,Needs Assessment,Brianna Adams
556338,2024-09-06 04:51:56,1.0,Lead Generation,Brianna Adams
556338,2024-09-17 18:05:33,6.0,Closing,Brianna Adams
556338,2024-10-07 18:05:33,7.0,Implementation/Onboarding,Denise Barr
556338,2024-10-13 04:51:56,1.0,Lead Generation,Denise Barr
556338,2024-11-01 04:51:56,2.0,Qualified lead,Denise Barr
556338,2024-12-01 04:51:56,3.0,Needs Assessment,Denise Barr
556338,2024-12-11 04:51:56,4.0,Proposal/Quote Preparation,Denise Barr
556527,2024-08-26 21:31:33,1.0,Lead Generation,
556527,2024-10-20 21:31:33,1.0,Lead Generation,Adam Thomas
556527,2024-10-28 21:31:33,2.0,Qualified lead,Adam Thomas
556527,2024-11-23 21:31:33,4.0,Proposal/Quote Preparation,Adam Thomas
556591,2024-07-26 11:44:54,1.0,Lead Generation,
556591,2024-09-13 11:44:54,1.0,Lead Generation,Mark Rojas
556591,2024-10-06 11:44:54,3.0,Needs Assessment,Mark Rojas
556591,2024-10-08 11:44:54,4.0,Proposal/Quote Preparation,Mark Rojas
556591,2024-11-07 11:44:54,6.0,Closing,Mark Rojas
556765,2024-02-18 12:09:59,1.0,Lead Generation,
556765,2024-03-22 12:09:59,1.0,Lead Generation,Shelby Garcia
556765,2024-04-11 12:09:59,2.0,Qualified lead,Shelby Garcia
556765,2024-04-17 12:09:59,3.0,Needs Assessment,Shelby Garcia
556765,2024-05-06 12:09:59,4.0,Proposal/Quote Preparation,Shelby Garcia
556765,2024-05-21 12:09:59,5.0,Negotiation,Shelby Garcia
556765,2024-06-14 12:09:59,6.0,Closing,Shelby Garcia
556825,2024-09-05 09:15:45,1.0,Lead Generation,
556825,2024-10-14 09:15:45,1.0,Lead Generation,Austin Robertson
556825,2024-11-11 09:15:45,2.0,Qualified lead,Austin Robertson
556825,2024-11-17 09:15:45,3.0,Needs Assessment,Austin Robertson
556825,2024-12-15 09:15:45,4.0,Proposal/Quote Preparation,Austin Robertson
556825,2024-12-30 09:15:45,5.0,Negotiation,Austin Robertson
557368,2024-08-15 13:54:24,1.0,Lead Generation,
557368,2024-09-18 13:54:24,1.0,Lead Generation,Joseph Anderson
557368,2024-09-30 13:54:24,2.0,Qualified lead,Joseph Anderson
557368,2024-10-02 13:54:24,3.0,Needs Assessment,Joseph Anderson
557368,2024-10-31 13:54:24,4.0,Proposal/Quote Preparation,Joseph Anderson
557368,2024-11-30 13:54:24,9.0,Renewal/Expansion,Joseph Anderson
557591,2024-01-07 08:36:45,1.0,Lead Generation,
557591,2024-03-03 08:36:45,1.0,Lead Generation,Leslie Sullivan
557591,2024-03-16 08:36:45,2.0,Qualified lead,Leslie Sullivan
557591,2024-04-09 08:36:45,3.0,Needs Assessment,Leslie Sullivan
557591,2024-04-22 08:36:45,6.0,Closing,Leslie Sullivan
557830,2024-08-19 07:58:16,1.0,Lead Generation,
557830,2024-09-29 07:58:16,1.0,Lead Generation,Judy Martin
557830,2024-10-11 07:58:16,2.0,Qualified lead,Judy Martin
557830,2024-10-18 07:58:16,3.0,Needs Assessment,Judy Martin
557830,2024-10-29 07:58:16,7.0,Implementation/Onboarding,Judy Martin
557969,2024-08-06 11:29:22,1.0,Lead Generation,
557969,2024-09-13 11:29:22,1.0,Lead Generation,Sara Jones
557969,2024-09-22 11:29:22,2.0,Qualified lead,Sara Jones
557969,2024-10-06 11:29:22,4.0,Proposal/Quote Preparation,Sara Jones
557969,2024-10-12 11:29:22,6.0,Closing,Sara Jones
557969,2024-10-15 11:29:22,7.0,Implementation/Onboarding,Sara Jones
558610,2024-01-15 07:06:27,1.0,Lead Generation,
558610,2024-02-18 07:06:27,1.0,Lead Generation,Andrew Turner
558610,2024-03-14 07:06:27,2.0,Qualified lead,Andrew Turner
558610,2024-04-03 07:06:27,3.0,Needs Assessment,Andrew Turner
558610,2024-04-30 07:06:27,4.0,Proposal/Quote Preparation,Andrew Turner
558610,2024-05-03 07:06:27,6.0,Closing,Andrew Turner
558610,2024-05-16 07:06:27,7.0,Implementation/Onboarding,Andrew Turner
558610,2024-05-24 07:06:27,8.0,Follow-up/Customer Success,Andrew Turner
559099,2024-05-14 20:03:04,1.0,Lead Generation,
559099,2024-06-17 20:03:04,1.0,Lead Generation,Brandon Parker
559099,2024-07-10 20:03:04,6.0,Closing,Brandon Parker
559099,2024-07-14 20:03:04,7.0,Implementation/Onboarding,Brandon Parker
559099,2024-07-24 20:03:04,8.0,Follow-up/Customer Success,Brandon Parker
560069,2024-08-13 04:23:02,1.0,Lead Generation,
560069,2024-08-22 04:23:02,1.0,Lead Generation,Brandon Frost
560069,2024-09-11 04:23:02,2.0,Qualified lead,Brandon Frost
560069,2024-10-11 04:23:02,3.0,Needs Assessment,Brandon Frost
560069,2024-10-21 04:23:02,4.0,Proposal/Quote Preparation,Brandon Frost
560218,2024-06-17 00:18:57,1.0,Lead Generation,
560218,2024-07-26 00:18:57,1.0,Lead Generation,Sara Morales
560218,2024-07-30 00:18:57,2.0,Qualified lead,Sara Morales
560218,2024-08-26 00:18:57,3.0,Needs Assessment,Sara Morales
560218,2024-09-01 00:18:57,4.0,Proposal/Quote Preparation,Sara Morales
560218,2024-09-26 00:18:57,9.0,Renewal/Expansion,Sara Morales
560293,2024-08-22 05:29:14,1.0,Lead Generation,
560293,2024-10-13 05:29:14,1.0,Lead Generation,Samantha Mejia
560293,2024-11-04 05:29:14,2.0,Qualified lead,Samantha Mejia
560293,2024-12-03 05:29:14,3.0,Needs Assessment,Samantha Mejia
560293,2024-12-21 05:29:14,5.0,Negotiation,Samantha Mejia
560402,2024-01-22 17:36:55,1.0,Lead Generation,
560402,2024-03-01 17:36:55,1.0,Lead Generation,Marc Phelps
560402,2024-03-27 17:36:55,3.0,Needs Assessment,Marc Phelps
560402,2024-04-19 17:36:55,4.0,Proposal/Quote Preparation,Marc Phelps
560402,2024-05-08 17:36:55,5.0,Negotiation,Marc Phelps
560423,2024-03-12 01:23:49,1.0,Lead Generation,
560423,2024-04-21 01:23:49,1.0,Lead Generation,James Hoffman
560423,2024-05-03 01:23:49,2.0,Qualified lead,James Hoffman
560423,2024-05-12 01:23:49,3.0,Needs Assessment,James Hoffman
560423,2024-06-05 01:23:49,5.0,Negotiation,James Hoffman
560423,2024-06-16 01:23:49,6.0,Closing,James Hoffman
560842,2024-03-23 20:06:10,1.0,Lead Generation,
560842,2024-04-20 20:06:10,1.0,Lead Generation,Mr. Steven Maldonado DDS
560842,2024-04-24 20:06:10,2.0,Qualified lead,Mr. Steven Maldonado DDS
560842,2024-05-10 20:06:10,6.0,Closing,Mr. Steven Maldonado DDS
560842,2024-06-07 20:06:10,7.0,Implementation/Onboarding,Mr. Steven Maldonado DDS
560842,2024-06-13 20:06:10,9.0,Renewal/Expansion,Mr. Steven Maldonado DDS
560918,2024-05-23 22:49:38,1.0,Lead Generation,
560918,2024-06-11 22:49:38,1.0,Lead Generation,Kevin Jones
560918,2024-06-16 22:49:38,2.0,Qualified lead,Kevin Jones
560918,2024-06-30 22:49:38,4.0,Proposal/Quote Preparation,Kevin Jones
560918,2024-07-16 22:49:38,5.0,Negotiation,Kevin Jones
560918,2024-08-12 22:49:38,6.0,Closing,Kevin Jones
560918,2024-09-06 22:49:38,9.0,Renewal/Expansion,Kevin Jones
560955,2024-08-26 18:33:34,1.0,Lead Generation,
560955,2024-09-13 18:33:34,1.0,Lead Generation,Patrick Jimenez
560955,2024-09-22 18:33:34,2.0,Qualified lead,Patrick Jimenez
560955,2024-10-12 18:33:34,3.0,Needs Assessment,Patrick Jimenez
560955,2024-10-21 18:33:34,5.0,Negotiation,Patrick Jimenez
560955,2024-11-11 18:33:34,6.0,Closing,Patrick Jimenez
560955,2024-11-12 18:33:34,7.0,Implementation/Onboarding,Patrick Jimenez
560955,2024-12-06 18:33:34,8.0,Follow-up/Customer Success,Patrick Jimenez
561041,2024-01-06 01:07:43,1.0,Lead Generation,
561041,2024-02-16 01:07:43,1.0,Lead Generation,Joseph Carson
561041,2024-02-25 01:07:43,3.0,Needs Assessment,Joseph Carson
561041,2024-02-27 01:07:43,4.0,Proposal/Quote Preparation,Joseph Carson
561041,2024-03-12 01:07:43,6.0,Closing,Joseph Carson
561041,2024-03-30 01:07:43,7.0,Implementation/Onboarding,Joseph Carson
561092,2024-06-11 16:50:45,1.0,Lead Generation,
561092,2024-08-03 16:50:45,1.0,Lead Generation,Alejandro Harper
561092,2024-08-20 16:50:45,6.0,Closing,Alejandro Harper
561092,2024-08-23 16:50:45,7.0,Implementation/Onboarding,Alejandro Harper
562060,2024-04-01 00:40:28,1.0,Lead Generation,
562060,2024-05-07 00:40:28,1.0,Lead Generation,Eugene Lewis
562060,2024-05-29 00:40:28,2.0,Qualified lead,Eugene Lewis
562060,2024-05-30 00:40:28,3.0,Needs Assessment,Eugene Lewis
562060,2024-06-10 00:40:28,5.0,Negotiation,Eugene Lewis
562060,2024-06-19 00:40:28,6.0,Closing,Eugene Lewis
562060,2024-07-10 00:40:28,7.0,Implementation/Onboarding,Eugene Lewis
562416,2024-06-23 12:36:44,1.0,Lead Generation,
562416,2024-07-06 12:36:44,1.0,Lead Generation,Christopher Henderson
562416,2024-07-14 12:36:44,2.0,Qualified lead,Christopher Henderson
562416,2024-07-23 12:36:44,3.0,Needs Assessment,Christopher Henderson
562416,2024-08-21 12:36:44,4.0,Proposal/Quote Preparation,Christopher Henderson
562416,2024-09-16 12:36:44,5.0,Negotiation,Christopher Henderson
562416,2024-10-03 12:36:44,8.0,Follow-up/Customer Success,Christopher Henderson
563315,2024-02-14 03:47:32,1.0,Lead Generation,
563315,2024-03-25 03:47:32,1.0,Lead Generation,Jeremy Camacho
563315,2024-04-17 03:47:32,2.0,Qualified lead,Jeremy Camacho
563315,2024-05-06 03:47:32,3.0,Needs Assessment,Jeremy Camacho
563315,2024-06-03 03:47:32,5.0,Negotiation,Jeremy Camacho
563315,2024-06-05 03:47:32,6.0,Closing,Jeremy Camacho
563315,2024-06-08 03:47:32,9.0,Renewal/Expansion,Jeremy Camacho
563717,2024-04-01 12:10:56,1.0,Lead Generation,
563717,2024-05-23 12:10:56,1.0,Lead Generation,Ronald Ruiz
563717,2024-05-26 12:10:56,2.0,Qualified lead,Ronald Ruiz
563717,2024-06-18 12:10:56,4.0,Proposal/Quote Preparation,Ronald Ruiz
563717,2024-07-01 12:10:56,5.0,Negotiation,Ronald Ruiz
563717,2024-07-20 12:10:56,9.0,Renewal/Expansion,Ronald Ruiz
563929,2024-02-07 09:52:51,1.0,Lead Generation,
563929,2024-03-21 09:52:51,1.0,Lead Generation,Maria Brewer
563929,2024-03-23 09:52:51,2.0,Qualified lead,Maria Brewer
563929,2024-04-16 09:52:51,5.0,Negotiation,Maria Brewer
563929,2024-05-12 09:52:51,8.0,Follow-up/Customer Success,Maria Brewer
564483,2024-05-09 15:16:22,1.0,Lead Generation,
564483,2024-06-01 15:16:22,1.0,Lead Generation,Joshua Phillips
564483,2024-06-29 15:16:22,3.0,Needs Assessment,Joshua Phillips
564483,2024-07-28 15:16:22,4.0,Proposal/Quote Preparation,Joshua Phillips
564483,2024-08-08 15:16:22,5.0,Negotiation,Joshua Phillips
564483,2024-09-04 15:16:22,6.0,Closing,Joshua Phillips
564483,2024-09-06 15:16:22,9.0,Renewal/Expansion,Joshua Phillips
565463,2024-05-10 22:31:57,1.0,Lead Generation,
565463,2024-06-16 22:31:57,1.0,Lead Generation,Michael Hammond
565463,2024-06-26 22:31:57,2.0,Qualified lead,Michael Hammond
565463,2024-07-07 22:31:57,4.0,Proposal/Quote Preparation,Michael Hammond
565463,2024-07-27 22:31:57,6.0,Closing,Michael Hammond
565852,2024-01-12 17:17:53,1.0,Lead Generation,
565852,2024-02-12 17:17:53,1.0,Lead Generation,Brittany Schneider
565852,2024-02-14 17:17:53,2.0,Qualified lead,Brittany Schneider
565852,2024-02-23 17:17:53,3.0,Needs Assessment,Brittany Schneider
565852,2024-03-08 17:17:53,6.0,Closing,Brittany Schneider
565852,2024-04-06 17:17:53,7.0,Implementation/Onboarding,Brittany Schneider
565852,2024-05-04 17:17:53,8.0,Follow-up/Customer Success,Brittany Schneider
566051,2024-01-23 01:21:55,1.0,Lead Generation,
566051,2024-02-06 01:21:55,1.0,Lead Generation,Joann Lynn
566051,2024-02-21 01:21:55,2.0,Qualified lead,Joann Lynn
566051,2024-03-15 01:21:55,3.0,Needs Assessment,Joann Lynn
566051,2024-03-26 01:21:55,4.0,Proposal/Quote Preparation,Joann Lynn
566497,2024-01-21 12:12:14,1.0,Lead Generation,
566497,2024-02-27 12:12:14,1.0,Lead Generation,Jasmine Hernandez
566497,2024-03-07 12:12:14,2.0,Qualified lead,Jasmine Hernandez
566497,2024-03-14 12:12:14,3.0,Needs Assessment,Jasmine Hernandez
566497,2024-04-13 12:12:14,4.0,Proposal/Quote Preparation,Jasmine Hernandez
566557,2024-04-10 23:15:37,1.0,Lead Generation,
566557,2024-04-19 23:15:37,1.0,Lead Generation,Brooke Kerr
566557,2024-05-16 23:15:37,2.0,Qualified lead,Brooke Kerr
566557,2024-05-19 23:15:37,3.0,Needs Assessment,Brooke Kerr
566557,2024-05-21 23:15:37,5.0,Negotiation,Brooke Kerr
566557,2024-06-06 23:15:37,6.0,Closing,Brooke Kerr
566557,2024-07-01 23:15:37,7.0,Implementation/Onboarding,Brooke Kerr
566557,2024-07-31 23:15:37,8.0,Follow-up/Customer Success,Brooke Kerr
567049,2024-07-29 03:40:46,1.0,Lead Generation,
567049,2024-08-17 03:40:46,1.0,Lead Generation,Kristin Gibson
567049,2024-08-29 03:40:46,2.0,Qualified lead,Kristin Gibson
567049,2024-09-26 03:40:46,3.0,Needs Assessment,Kristin Gibson
567543,2024-05-11 06:22:09,1.0,Lead Generation,
567543,2024-07-15 06:22:09,1.0,Lead Generation,Antonio Cabrera
567543,2024-07-21 06:22:09,2.0,Qualified lead,Antonio Cabrera
567543,2024-08-16 06:22:09,3.0,Needs Assessment,Antonio Cabrera
567543,2024-09-13 06:22:09,4.0,Proposal/Quote Preparation,Antonio Cabrera
567543,2024-09-14 06:22:09,6.0,Closing,Antonio Cabrera
568179,2024-05-21 00:11:19,1.0,Lead Generation,
568179,2024-07-01 00:11:19,1.0,Lead Generation,Cristian Hansen
568179,2024-07-07 00:11:19,2.0,Qualified lead,Cristian Hansen
568179,2024-07-23 00:11:19,3.0,Needs Assessment,Cristian Hansen
568179,2024-08-05 00:11:19,6.0,Closing,Cristian Hansen
568179,2024-09-02 00:11:19,7.0,Implementation/Onboarding,Cristian Hansen
568818,2024-02-05 22:27:07,1.0,Lead Generation,
568818,2024-03-29 22:27:07,1.0,Lead Generation,Ashley Lane
568818,2024-04-18 22:27:07,2.0,Qualified lead,Ashley Lane
568818,2024-05-12 22:27:07,3.0,Needs Assessment,Ashley Lane
568818,2024-05-20 22:27:07,5.0,Negotiation,Ashley Lane
568818,2024-06-04 22:27:07,8.0,Follow-up/Customer Success,Ashley Lane
568847,2024-06-07 01:17:42,1.0,Lead Generation,
568847,2024-08-02 01:17:42,1.0,Lead Generation,Austin Robertson
568847,2024-08-18 01:17:42,3.0,Needs Assessment,Austin Robertson
568847,2024-09-07 01:17:42,8.0,Follow-up/Customer Success,Austin Robertson
568881,2024-09-07 22:56:11,1.0,Lead Generation,
568881,2024-10-05 22:56:11,1.0,Lead Generation,Julia Barron
568881,2024-11-01 22:56:11,3.0,Needs Assessment,Julia Barron
568881,2024-11-25 22:56:11,6.0,Closing,Julia Barron
569334,2024-07-09 20:59:28,1.0,Lead Generation,
569334,2024-07-17 20:59:28,1.0,Lead Generation,Caleb Fletcher
569334,2024-07-29 20:59:28,2.0,Qualified lead,Caleb Fletcher
569334,2024-07-30 20:59:28,8.0,Follow-up/Customer Success,Caleb Fletcher
569596,2024-01-05 20:35:31,1.0,Lead Generation,
569596,2024-02-12 20:35:31,1.0,Lead Generation,Amanda Coleman
569596,2024-02-26 20:35:31,2.0,Qualified lead,Amanda Coleman
569596,2024-03-11 20:35:31,3.0,Needs Assessment,Amanda Coleman
569596,2024-03-13 20:35:31,5.0,Negotiation,Amanda Coleman
569596,2024-03-17 20:35:31,7.0,Implementation/Onboarding,Amanda Coleman
569626,2024-02-04 16:17:05,1.0,Lead Generation,
569626,2024-03-28 16:17:05,1.0,Lead Generation,Brittney Lewis
569626,2024-04-10 16:17:05,2.0,Qualified lead,Brittney Lewis
569626,2024-04-29 16:17:05,3.0,Needs Assessment,Brittney Lewis
569626,2024-05-06 16:17:05,4.0,Proposal/Quote Preparation,Brittney Lewis
569626,2024-05-16 16:17:05,6.0,Closing,Brittney Lewis
570316,2024-07-02 19:32:03,1.0,Lead Generation,
570316,2024-07-29 19:32:03,1.0,Lead Generation,Raymond Jackson
570316,2024-08-16 19:32:03,4.0,Proposal/Quote Preparation,Raymond Jackson
570316,2024-08-25 19:32:03,5.0,Negotiation,Raymond Jackson
570316,2024-09-05 19:32:03,6.0,Closing,Raymond Jackson
570844,2024-04-02 01:48:03,1.0,Lead Generation,
570844,2024-05-08 01:48:03,1.0,Lead Generation,Jordan Torres
570844,2024-05-21 01:48:03,2.0,Qualified lead,Jordan Torres
570844,2024-05-24 01:48:03,3.0,Needs Assessment,Jordan Torres
570844,2024-06-22 01:48:03,4.0,Proposal/Quote Preparation,Jordan Torres
570844,2024-07-02 01:48:03,5.0,Negotiation,Jordan Torres
570862,2024-06-27 14:25:59,1.0,Lead Generation,
570862,2024-08-12 14:25:59,1.0,Lead Generation,Robert Gallagher
570862,2024-09-02 14:25:59,2.0,Qualified lead,Robert Gallagher
570862,2024-10-01 14:25:59,3.0,Needs Assessment,Robert Gallagher
570862,2024-10-28 14:25:59,4.0,Proposal/Quote Preparation,Robert Gallagher
570862,2024-11-17 14:25:59,5.0,Negotiation,Robert Gallagher
570862,2024-12-03 14:25:59,6.0,Closing,Robert Gallagher
570862,2024-12-14 14:25:59,8.0,Follow-up/Customer Success,Robert Gallagher
570862,2025-01-12 14:25:59,9.0,Renewal/Expansion,Robert Gallagher
572003,2024-04-22 03:39:21,1.0,Lead Generation,
572003,2024-05-15 03:39:21,1.0,Lead Generation,Kimberly Best
572003,2024-06-04 03:39:21,2.0,Qualified lead,Kimberly Best
572003,2024-06-12 03:39:21,3.0,Needs Assessment,Kimberly Best
572003,2024-06-22 03:39:21,4.0,Proposal/Quote Preparation,Kimberly Best
572003,2024-07-04 03:39:21,7.0,Implementation/Onboarding,Kimberly Best
572370,2024-01-27 02:51:09,1.0,Lead Generation,
572370,2024-03-07 02:51:09,1.0,Lead Generation,Wendy Campbell
572370,2024-03-13 02:51:09,3.0,Needs Assessment,Wendy Campbell
572370,2024-03-16 02:51:09,5.0,Negotiation,Wendy Campbell
572370,2024-04-05 02:51:09,6.0,Closing,Wendy Campbell
572370,2024-04-22 02:51:09,8.0,Follow-up/Customer Success,Wendy Campbell
573839,2024-05-07 04:35:02,1.0,Lead Generation,
573839,2024-05-24 04:35:02,1.0,Lead Generation,Janice Stein
573839,2024-05-30 04:35:02,2.0,Qualified lead,Janice Stein
573839,2024-06-01 04:35:02,4.0,Proposal/Quote Preparation,Janice Stein
573839,2024-06-20 04:35:02,6.0,Closing,Janice Stein
573839,2024-07-02 04:35:02,7.0,Implementation/Onboarding,Janice Stein
574335,2024-05-20 13:35:28,1.0,Lead Generation,
574335,2024-06-07 13:35:28,1.0,Lead Generation,Austin Thomas
574335,2024-06-29 13:35:28,2.0,Qualified lead,Austin Thomas
574335,2024-07-13 13:35:28,3.0,Needs Assessment,Austin Thomas
574335,2024-08-09 13:35:28,8.0,Follow-up/Customer Success,Austin Thomas
574335,2024-08-19 13:35:28,9.0,Renewal/Expansion,Austin Thomas
574373,2024-07-27 20:23:47,1.0,Lead Generation,
574373,2024-08-14 20:23:47,1.0,Lead Generation,Samantha Reynolds
574373,2024-09-10 20:23:47,2.0,Qualified lead,Samantha Reynolds
574373,2024-09-17 20:23:47,4.0,Proposal/Quote Preparation,Samantha Reynolds
574720,2024-08-01 18:37:27,1.0,Lead Generation,
574720,2024-08-20 18:37:27,1.0,Lead Generation,Julie Hartman
574720,2024-09-17 18:37:27,3.0,Needs Assessment,Julie Hartman
574720,2024-09-30 18:37:27,5.0,Negotiation,Julie Hartman
574720,2024-10-30 18:37:27,6.0,Closing,Julie Hartman
574720,2024-11-03 18:37:27,9.0,Renewal/Expansion,Julie Hartman
574737,2024-04-01 04:55:02,1.0,Lead Generation,
574737,2024-04-27 04:55:02,1.0,Lead Generation,William Lambert
574737,2024-05-24 04:55:02,2.0,Qualified lead,William Lambert
574737,2024-06-07 04:55:02,3.0,Needs Assessment,William Lambert
574737,2024-06-28 04:55:02,8.0,Follow-up/Customer Success,William Lambert
574908,2024-05-11 12:17:23,1.0,Lead Generation,
574908,2024-06-14 12:17:23,1.0,Lead Generation,Shawn Brock
574908,2024-07-01 12:17:23,2.0,Qualified lead,Shawn Brock
